site,local_site,year,location,depth,date,time,chl_a,pH,temp,std_conduct,conduct,DO,sat,nitrate,secchi,PAR,comments
NWT,GL4,2016,LAKE,13,8/16/16,9:41,NaN,4.6,7.71,7,10,3.21,27.3,NaN,NaN,NaN,NaN
NWT,GL4,2016,AIR,NaN,8/16/16,9:02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1464,"sunny, calm, slight breeze"
NWT,GL1,2016,LAKE,0,8/18/16,9:23,5.6,8.52,12.56,23,30,6.48,60.8,NaN,4,845,NaN
NWT,GL1,2016,LAKE,1,8/18/16,9:27,NaN,8.54,12.53,23,30,6.54,61.6,NaN,NaN,630,NaN
NWT,GL1,2016,LAKE,2,8/18/16,9:29,NaN,8.4,12.5,23,30,5.58,61.9,NaN,NaN,350,NaN
NWT,GL1,2016,LAKE,3,8/18/16,9:31,2.44,8.41,12.49,23,30,6.48,60.9,NaN,NaN,173,NaN
NWT,GL1,2016,LAKE,4,8/18/16,9:33,NaN,8.27,12.46,24,31,6.28,58.8,NaN,NaN,125,NaN
NWT,GL1,2016,LAKE,5,8/18/16,9:35,NaN,8.11,12.41,24,31,6.22,58.1,NaN,NaN,84,NaN
NWT,GL1,2016,LAKE,6,8/18/16,9:37,1.15,7.75,12,23,31,5.76,53,NaN,NaN,47,NaN
NWT,GL1,2016,LAKE,7,8/18/16,9:39,NaN,7.3,11.71,25,33,5.44,49.9,NaN,NaN,34,NaN
NWT,GL1,2016,LAKE,8,8/18/16,9:41,NaN,6.89,11.66,27,38,2.56,21.7,NaN,NaN,30,NaN
NWT,GL1,2016,AIR,NaN,8/18/16,9:20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1240,"sunny, blue sky, no wind"
NWT,GL4,2016,INLET,0,8/23/16,10:26,2.87,6.95,7.7,9,6,6.7,57,NaN,NaN,NaN,NaN
NWT,GL4,2016,LAKE,0,8/23/16,8:48,5.61,7.21,9.77,9,6,6.75,59.5,NaN,3.75,370,NaN
NWT,GL4,2016,OUTLET,0,8/23/16,10:40,3.07,7.17,9.64,9,7,6.71,58.9,NaN,NaN,NaN,NaN
NWT,GL4,2016,LAKE,1,8/23/16,8:50,NaN,7.06,9.77,8,6,6.76,59.7,NaN,NaN,242,NaN
NWT,GL4,2016,LAKE,2,8/23/16,8:53,NaN,6.4,9.78,10,7,6.66,58.7,NaN,NaN,183,NaN
NWT,GL4,2016,LAKE,3,8/23/16,8:55,4.94,6.3,9.76,9,6,6.71,59.1,NaN,NaN,133,NaN
NWT,GL4,2016,LAKE,4,8/23/16,9:04,NaN,5.72,9.77,9,6,6.64,58.6,NaN,NaN,87,NaN
NWT,GL4,2016,LAKE,5,8/23/16,9:08,NaN,5.7,9.71,10,7,6.6,58.1,NaN,NaN,68,NaN
NWT,GL4,2016,LAKE,6,8/23/16,9:13,NaN,5.73,9.71,10,7,6.62,58.2,NaN,NaN,35,NaN
NWT,GL4,2016,LAKE,7,8/23/16,9:15,NaN,5.68,9.68,9,7,6.62,58.2,NaN,NaN,26,NaN
NWT,GL4,2016,LAKE,8,8/23/16,9:18,NaN,5.88,9.72,9,7,6.64,58.3,NaN,NaN,19,NaN
NWT,GL4,2016,LAKE,9,8/23/16,9:21,2.12,5.56,9.72,9,7,6.64,58.5,NaN,NaN,14,NaN
NWT,GL4,2016,LAKE,10,8/23/16,9:23,NaN,5.52,9.64,9,7,6.62,58.2,NaN,NaN,8,NaN
NWT,GL4,2016,LAKE,11,8/23/16,9:25,NaN,5.49,9.66,9,7,6.61,58.1,NaN,NaN,NaN,NaN
NWT,GL4,2016,LAKE,12,8/23/16,9:28,NaN,5.5,9.62,9,7,6.63,58.2,NaN,NaN,NaN,NaN
NWT,GL4,2016,LAKE,13,8/23/16,9:30,NaN,5.48,9.61,9,7,6.64,58.3,NaN,NaN,NaN,NaN
NWT,GL4,2016,AIR,NaN,8/23/16,8:40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,567,"Mostly cloudy, brisk wind"
NWT,ALB,2017,INLET,0,6/29/17,9:49,4.74,6.72,8.42,15,8,6.44,55,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,0,6/29/17,8:51,6.09,6.66,9.04,15,10,6.58,57.1,NaN,3.5,1162,NaN
NWT,ALB,2017,LAKE,1,6/29/17,8:52,NaN,6.78,8.99,15,10,6.56,57,NaN,NaN,510,NaN
NWT,ALB,2017,LAKE,2,6/29/17,8:54,NaN,6.81,8.7,14,9,6.55,56.3,NaN,NaN,295,NaN
NWT,ALB,2017,LAKE,3,6/29/17,8:56,7.79,6.84,8.1,14,9,6.55,55.7,NaN,NaN,147,NaN
NWT,ALB,2017,LAKE,4,6/29/17,8:58,NaN,6.96,7.53,14,9,7.05,59.1,NaN,NaN,109,NaN
NWT,ALB,2017,LAKE,5,6/29/17,9:00,NaN,7.02,7.17,14,9,7.09,58.5,NaN,NaN,60,NaN
NWT,ALB,2017,LAKE,6,6/29/17,9:03,NaN,6.97,6.49,15,10,7.05,57.4,NaN,NaN,39,NaN
NWT,ALB,2017,LAKE,7,6/29/17,9:04,NaN,6.88,6.14,15,10,6.96,56.2,NaN,NaN,29,NaN
NWT,ALB,2017,LAKE,8,6/29/17,9:07,NaN,6.89,5.91,15,10,6.8,54.7,NaN,NaN,14,NaN
NWT,ALB,2017,LAKE,9,6/29/17,9:10,NaN,6.74,5.78,15,10,6.64,53.1,NaN,NaN,8,NaN
NWT,ALB,2017,LAKE,10,6/29/17,9:12,NaN,6.48,5.67,16,10,6.56,52.2,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,11,6/29/17,9:15,NaN,5.98,5.58,16,10,6.56,52.2,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,12,6/29/17,9:17,10.6,5.97,5.52,15,10,6.36,50.6,NaN,NaN,NaN,NaN
NWT,ALB,2017,AIR,NaN,6/29/17,9:25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1610,"sunny, warm, light wind from NW"
NWT,GL1,2017,LAKE,0,7/6/17,8:57,3.96,7.89,9.77,29,20,6.09,53.4,NaN,3.5,1200,NaN
NWT,GL1,2017,LAKE,1,7/6/17,9:02,NaN,7.93,9.56,29,20,6.12,53.6,NaN,NaN,600,NaN
NWT,GL1,2017,LAKE,2,7/6/17,9:06,3.46,8.01,9.29,29,20,6.2,54,NaN,NaN,410,NaN
NWT,GL1,2017,LAKE,3,7/6/17,9:08,NaN,8.04,9.03,29,20,6.19,53.3,NaN,NaN,253,NaN
NWT,GL1,2017,LAKE,4,7/6/17,9:11,NaN,8.2,8.1,29,20,6.5,54.8,NaN,NaN,165,NaN
NWT,GL1,2017,LAKE,5,7/6/17,9:15,NaN,8.3,7.22,30,20,6.84,56.8,NaN,NaN,90,NaN
NWT,GL1,2017,LAKE,6,7/6/17,9:17,4.56,8.03,6.67,30,20,6.89,56.2,NaN,NaN,0.01,NaN
NWT,GL1,2017,AIR,NaN,7/6/17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1700,"sunny, light wind from NW"
NWT,ALB,2017,INLET,0,7/13/17,8:53,6.34,6.68,9.69,11,8,8.35,73.4,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,0,7/13/17,8:06,6.64,7.43,11,14,10,6.14,55.9,NaN,4,800,NaN
NWT,ALB,2017,LAKE,1,7/13/17,8:08,NaN,7.46,10.76,14,10,6.08,54.9,NaN,NaN,400,NaN
NWT,ALB,2017,LAKE,2,7/13/17,8:10,NaN,7.46,10.6,13,10,6,54,NaN,NaN,267,NaN
NWT,ALB,2017,LAKE,3,7/13/17,8:11,0.95,7.44,10.54,13,10,6.04,54.4,NaN,NaN,194,NaN
NWT,ALB,2017,LAKE,4,7/13/17,8:14,NaN,7.4,10.3,14,10,6.05,53.9,NaN,NaN,94,NaN
NWT,ALB,2017,LAKE,5,7/13/17,8:16,NaN,7.36,9.75,13,9,6.06,53.4,NaN,NaN,56,NaN
NWT,ALB,2017,LAKE,6,7/13/17,8:18,NaN,7.34,9.01,13,9,6.31,54.6,NaN,NaN,39,NaN
NWT,ALB,2017,LAKE,7,7/13/17,8:20,NaN,7.29,7.82,14,10,6.67,56,NaN,NaN,19.5,NaN
NWT,ALB,2017,LAKE,8,7/13/17,8:22,NaN,7.14,6.75,15,10,6.33,52,NaN,NaN,14.7,NaN
NWT,ALB,2017,LAKE,9,7/13/17,8:24,NaN,6.98,6.63,15,10,6.07,49.5,NaN,NaN,8.7,NaN
NWT,ALB,2017,LAKE,10,7/13/17,8:28,NaN,7.09,6.72,15,10,6.35,51.9,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,11,7/13/17,8:30,NaN,6.93,6.45,15,10,6,48.9,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,12,7/13/17,8:32,15.06,6.8,6.33,15,10,6,49.1,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,13,7/13/17,8:34,NaN,6.69,6.22,15,10,5.72,46.4,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,14,7/13/17,8:37,NaN,6.61,6.22,15,10,5.27,42.6,NaN,NaN,NaN,NaN
NWT,ALB,2017,AIR,NaN,7/13/17,8:38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1410,"Mostly sunny,  light wind from NW, calm water"
NWT,GL1,2017,LAKE,0,7/20/17,8:29,0.52,7.71,12.53,28,21,5.26,49.5,NaN,5,1256,NaN
NWT,GL1,2017,LAKE,1,7/20/17,8:31,NaN,7.72,12.49,28,21,5.19,48.8,NaN,NaN,777,NaN
NWT,GL1,2017,LAKE,2,7/20/17,8:34,NaN,7.71,12.26,28,21,5.18,48.7,NaN,NaN,710,NaN
NWT,GL1,2017,LAKE,3,7/20/17,8:37,0.23,8.2,12.22,28,20,5.98,54.4,NaN,NaN,420,NaN
NWT,GL1,2017,LAKE,4,7/20/17,8:40,NaN,8.9,9.34,29,20,7.18,62.4,NaN,NaN,320,NaN
NWT,GL1,2017,LAKE,5,7/20/17,8:43,NaN,8.78,8.21,27,18,7.07,60,NaN,NaN,230,NaN
NWT,GL1,2017,LAKE,6,7/20/17,8:45,6.74,8.72,7.55,28,19,7.07,59.3,NaN,NaN,93,NaN
NWT,GL1,2017,LAKE,7,7/20/17,8:47,NaN,7.96,6.74,29,19,5.86,48,NaN,NaN,0,NaN
NWT,GL1,2017,LAKE,8,7/20/17,8:49,NaN,7.66,6.53,31,20,5.42,44.1,NaN,NaN,0,NaN
NWT,GL1,2017,AIR,NaN,7/20/17,8:29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1575,"sunny, light wind from N"
NWT,GL4,2017,INLET,0,7/25/17,10:30,1.72,6.48,9.33,6,4,5.97,53,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,0,7/25/17,9:31,1.55,6.87,9.91,7,5,5.36,47.4,NaN,3.5,405,NaN
NWT,GL4,2017,OUTLET,0,7/25/17,11:28,0.74,7.03,10.52,8,6,5.74,51.8,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,1,7/25/17,9:32,NaN,6.9,9.84,7,5,5.32,46.9,NaN,NaN,178,NaN
NWT,GL4,2017,LAKE,2,7/25/17,9:35,NaN,6.91,9.56,7,5,5.38,47.4,NaN,NaN,118,NaN
NWT,GL4,2017,LAKE,3,7/25/17,9:37,2.16,6.83,9.11,8,5,5.43,47.1,NaN,NaN,96,NaN
NWT,GL4,2017,LAKE,4,7/25/17,9:39,NaN,6.83,8.53,7,5,5.5,47.4,NaN,NaN,72,NaN
NWT,GL4,2017,LAKE,5,7/25/17,9:41,NaN,6.82,8.63,8,5,5.57,47.8,NaN,NaN,51,NaN
NWT,GL4,2017,LAKE,6,7/25/17,9:42,NaN,6.84,8.37,8,5,5.57,47.4,NaN,NaN,36,NaN
NWT,GL4,2017,LAKE,7,7/25/17,9:45,NaN,6.84,7.99,7,5,5.58,47,NaN,NaN,25,NaN
NWT,GL4,2017,LAKE,8,7/25/17,9:47,NaN,6.79,7.18,7,5,5.65,46.8,NaN,NaN,18,NaN
NWT,GL4,2017,LAKE,9,7/25/17,9:49,1.8,6.77,6.82,7,5,5.62,46.1,NaN,NaN,12.3,NaN
NWT,GL4,2017,LAKE,10,7/25/17,9:50,NaN,6.72,6.54,8,5,5.64,46,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,11,7/25/17,9:52,NaN,6.67,6.01,7,5,5.56,44.7,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,12,7/25/17,9:54,NaN,6.64,6.02,8,5,5.45,44.5,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,13,7/25/17,9:56,NaN,6.55,5.81,8,5,5.44,43.6,NaN,NaN,NaN,NaN
NWT,GL4,2017,AIR,NaN,7/25/17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,615,"overcast, light rain, light wind from W"
NWT,ALB,2017,INLET,0,7/27/17,9:15,7.75,6.88,11.5,11,8,5.09,46.8,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,0,7/27/17,8:13,8.62,7.78,12.75,13,10,5.13,48.4,NaN,3.5,1150,NaN
NWT,ALB,2017,LAKE,1,7/27/17,8:15,NaN,7.81,12.68,13,10,5.04,47.6,NaN,NaN,377,NaN
NWT,ALB,2017,LAKE,2,7/27/17,8:17,NaN,7.85,12.6,14,10,5.07,48.3,NaN,NaN,240,NaN
NWT,ALB,2017,LAKE,3,7/27/17,8:18,9.08,7.86,12.35,12,9,5.09,47.7,NaN,NaN,164,NaN
NWT,ALB,2017,LAKE,4,7/27/17,8:20,NaN,7.87,12.22,12,9,5.11,477,NaN,NaN,131.1,NaN
NWT,ALB,2017,LAKE,5,7/27/17,8:22,NaN,7.85,12,13,10,5.07,47.2,NaN,NaN,84.5,NaN
NWT,ALB,2017,LAKE,6,7/27/17,8:24,NaN,7.81,11.6,13,10,5.23,48.1,NaN,NaN,53.5,NaN
NWT,ALB,2017,LAKE,7,7/27/17,8:26,NaN,7.39,7.76,15,10,5.39,45.5,NaN,NaN,27,NaN
NWT,ALB,2017,LAKE,8,7/27/17,8:30,NaN,6.96,7.54,15,10,5.22,43.7,NaN,NaN,17.9,NaN
NWT,ALB,2017,LAKE,9,7/27/17,8:32,NaN,6.86,7.31,15,10,5.03,42.1,NaN,NaN,13.06,NaN
NWT,ALB,2017,LAKE,10,7/27/17,8:34,NaN,6.75,7.13,1,10,4.84,40,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,11,7/27/17,8:37,NaN,6.67,7.12,16,10,4.78,39.5,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,12,7/27/17,8:39,7.22,6.6,7.06,16,10,4.71,38.9,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,13,7/27/17,8:41,NaN,6.57,7,15,10,4.58,37.7,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,14,7/27/17,8:43,NaN,6.52,6.75,16,10,3.99,32.8,NaN,NaN,NaN,NaN
NWT,ALB,2017,AIR,NaN,7/27/17,8:45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1560,"sunny, light wind from N"
NWT,GL4,2017,INLET,0,8/1/17,9:58,1.72,6.74,10.12,5,3,5.35,47.6,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,0,8/1/17,8:45,1.55,6.95,10.72,8,6,5.17,46.8,NaN,4.5,908,NaN
NWT,GL4,2017,OUTLET,0,8/1/17,11:25,0.74,7.25,10.55,8,6,5.8,53.2,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,1,8/1/17,8:47,NaN,6.98,10.51,8,6,5.22,46.8,NaN,NaN,610,NaN
NWT,GL4,2017,LAKE,2,8/1/17,8:49,NaN,6.97,10.28,8,6,5.32,47.5,NaN,NaN,470,NaN
NWT,GL4,2017,LAKE,3,8/1/17,8:51,2.16,6.95,10.06,7,5,5.29,47,NaN,NaN,280,NaN
NWT,GL4,2017,LAKE,4,8/1/17,8:52,NaN,6.93,9.78,8,6,5.26,46.5,NaN,NaN,147,NaN
NWT,GL4,2017,LAKE,5,8/1/17,8:54,NaN,6.9,9.52,8,6,5.27,46.2,NaN,NaN,133,NaN
NWT,GL4,2017,LAKE,6,8/1/17,8:55,NaN,6.89,9.3,8,6,5.25,46,NaN,NaN,97,NaN
NWT,GL4,2017,LAKE,7,8/1/17,8:58,NaN,6.91,8.53,9,6,5.51,46.9,NaN,NaN,65,NaN
NWT,GL4,2017,LAKE,8,8/1/17,9:00,NaN,6.92,7.72,7,5,5.55,46.4,NaN,NaN,46,NaN
NWT,GL4,2017,LAKE,9,8/1/17,9:02,1.8,6.88,7.1,7,5,5.65,46.6,NaN,NaN,31,NaN
NWT,GL4,2017,LAKE,10,8/1/17,9:04,NaN,6.78,6.47,8,5,5.43,44.2,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,11,8/1/17,9:06,NaN,6.69,6.21,8,5,5.14,41.5,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,12,8/1/17,9:07,NaN,6.52,6.14,9,5,5.06,40.8,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,13,8/1/17,9:09,NaN,6.51,6.11,8,5,4.98,40.1,NaN,NaN,NaN,NaN
NWT,GL4,2017,AIR,NaN,8/1/17,8:38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1350,"sunny, light wind from E"
NWT,GL4,2017,INLET,0,8/8/17,10:34,0.53,6.84,8.86,9,6,5.41,46.8,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,0,8/8/17,9:17,2.61,7.2,9.1,9,6,5.14,44.7,NaN,4,737,NaN
NWT,GL4,2017,OUTLET,0,8/8/17,11:49,0.9,7.27,9.44,7,5,5.59,49.1,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,1,8/8/17,9:20,NaN,7.21,9.09,8,6,5.13,44.5,NaN,NaN,350,NaN
NWT,GL4,2017,LAKE,2,8/8/17,9:22,NaN,7.21,9.08,8,6,5.15,44.7,NaN,NaN,240,NaN
NWT,GL4,2017,LAKE,3,8/8/17,9:23,1.94,7.23,8.99,9,6,5.18,44.8,NaN,NaN,130,NaN
NWT,GL4,2017,LAKE,4,8/8/17,9:25,NaN,7.25,8.99,8,6,5.13,44.4,NaN,NaN,114,NaN
NWT,GL4,2017,LAKE,5,8/8/17,9:26,NaN,7.26,8.98,8,6,5.13,44.4,NaN,NaN,86,NaN
NWT,GL4,2017,LAKE,6,8/8/17,9:27,NaN,7.21,8.95,8,6,5.17,44.6,NaN,NaN,56,NaN
NWT,GL4,2017,LAKE,7,8/8/17,9:28,NaN,7.19,8.86,8,6,5.15,44.4,NaN,NaN,37,NaN
NWT,GL4,2017,LAKE,8,8/8/17,9:29,NaN,7.09,8.73,8,6,5.09,43.8,NaN,NaN,26,NaN
NWT,GL4,2017,LAKE,9,8/8/17,9:31,4.71,7.03,8.61,9,6,5.12,43.9,NaN,NaN,21,NaN
NWT,GL4,2017,LAKE,10,8/8/17,9:32,NaN,6.85,8.02,8,5,5.18,43.8,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,11,8/8/17,9:34,NaN,6.96,6.66,8,5,5.59,45.7,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,12,8/8/17,9:35,NaN,6.93,6.3,9,5,5.13,41.5,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,13,8/8/17,9:38,NaN,6.55,6.13,9,5,4.21,33.9,NaN,NaN,NaN,NaN
NWT,GL4,2017,AIR,NaN,8/8/17,9:16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,820,"mostly clouds, fog to W and clear to E, light wind from E "
NWT,ALB,2017,INLET,0,8/10/17,8:51,9.02,6.81,9.82,11,8,5.36,47.3,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,0,8/10/17,8:00,7.08,7.05,10.49,13,9,5.31,47.7,NaN,2.5,1000,NaN
NWT,ALB,2017,LAKE,1,8/10/17,8:02,NaN,7.08,10.5,13,9,5.26,47.3,NaN,NaN,405,NaN
NWT,ALB,2017,LAKE,2,8/10/17,8:04,NaN,7.13,10.5,13,9,5.23,469,NaN,NaN,240,NaN
NWT,ALB,2017,LAKE,3,8/10/17,8:06,8.26,7.15,10.49,13,10,5.2,46.8,NaN,NaN,165,NaN
NWT,ALB,2017,LAKE,4,8/10/17,8:08,NaN,7.15,10.45,14,10,5.22,46.7,NaN,NaN,107,NaN
NWT,ALB,2017,LAKE,5,8/10/17,8:10,NaN,7.17,10.45,13,10,5.21,46.7,NaN,NaN,67.5,NaN
NWT,ALB,2017,LAKE,6,8/10/17,8:12,NaN,7.15,10.38,13,9,5.19,46.4,NaN,NaN,41.3,NaN
NWT,ALB,2017,LAKE,7,8/10/17,8:14,NaN,7.14,10.37,13,10,5.17,46.2,NaN,NaN,27.2,NaN
NWT,ALB,2017,LAKE,8,8/10/17,8:16,NaN,7.07,10.26,13,10,5.1,45.5,NaN,NaN,18,NaN
NWT,ALB,2017,LAKE,9,8/10/17,8:18,NaN,6.98,10.04,13,9,5.09,45.1,NaN,NaN,13.2,NaN
NWT,ALB,2017,LAKE,10,8/10/17,8:20,NaN,6.91,9.9,14,10,4.96,43.9,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,11,8/10/17,8:22,NaN,6.55,8.02,15,10,4.65,36.8,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,12,8/10/17,8:26,7.07,6.49,8.01,15,10,4.36,36.9,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,13,8/10/17,8:28,NaN,6.28,7.14,16,10,3.44,28.4,NaN,NaN,NaN,NaN
NWT,ALB,2017,LAKE,14,8/10/17,8:30,NaN,6.16,6.88,16,10,2.71,22.4,NaN,NaN,NaN,NaN
NWT,ALB,2017,AIR,NaN,8/10/17,8:35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1280,"sunny, windy from NW"
NWT,GL1,2017,LAKE,0,8/10/17,10:23,3.68,7.69,10.72,27,20,5.59,50.4,NaN,5,1350,NaN
NWT,GL1,2017,LAKE,1,8/10/17,10:25,NaN,7.69,10.75,26,19,5.57,50.2,NaN,NaN,840,NaN
NWT,GL1,2017,LAKE,2,8/10/17,10:27,NaN,7.7,10.74,26,19,5.57,50.2,NaN,NaN,610,NaN
NWT,GL1,2017,LAKE,3,8/10/17,10:29,2.68,7.7,10.76,27,20,5.57,50.2,NaN,NaN,425,NaN
NWT,GL1,2017,LAKE,4,8/10/17,10:30,NaN,7.71,10.68,26,19,5.54,49.9,NaN,NaN,360,NaN
NWT,GL1,2017,LAKE,5,8/10/17,10:32,NaN,7.71,10.65,26,19,5.58,50.2,NaN,NaN,280,NaN
NWT,GL1,2017,LAKE,6,8/10/17,10:34,3,7.74,10.64,26,19,5.68,50.9,NaN,NaN,240,NaN
NWT,GL1,2017,AIR,NaN,8/10/17,10:29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1950,"mostly sunny, wind from west (~15 knots)"
NWT,GL4,2017,INLET,0,8/14/17,9:25,2.72,6.67,8.39,9,6,5.81,49.5,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,0,8/14/17,8:32,4.04,7.33,8.53,10,7,5.39,50.3,NaN,3,775,NaN
NWT,GL4,2017,OUTLET,0,8/14/17,9:57,3.73,7.07,9,9,6,5.85,50.7,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,1,8/14/17,8:36,NaN,0.28,8.54,9,6,5.87,50.2,NaN,NaN,618,NaN
NWT,GL4,2017,LAKE,2,8/14/17,8:38,NaN,0.24,8.53,9,6,5.86,50.2,NaN,NaN,405,NaN
NWT,GL4,2017,LAKE,3,8/14/17,8:40,4.23,7.14,8.52,10,7,5.81,49.6,NaN,NaN,205,NaN
NWT,GL4,2017,LAKE,4,8/14/17,8:42,NaN,7.07,8.52,10,7,5.86,50.1,NaN,NaN,119,NaN
NWT,GL4,2017,LAKE,5,8/14/17,8:43,NaN,7.06,8.52,10,7,5.82,49.7,NaN,NaN,93,NaN
NWT,GL4,2017,LAKE,6,8/14/17,8:45,NaN,7.04,8.5,10,7,5.82,49.7,NaN,NaN,54,NaN
NWT,GL4,2017,LAKE,7,8/14/17,8:46,NaN,7.04,8.46,9,6,5.78,49.3,NaN,NaN,43,NaN
NWT,GL4,2017,LAKE,8,8/14/17,8:48,NaN,6.96,8.39,9,6,5.75,49,NaN,NaN,28,NaN
NWT,GL4,2017,LAKE,9,8/14/17,8:50,5.01,6.89,8.37,10,7,5.7,48.5,NaN,NaN,23,NaN
NWT,GL4,2017,LAKE,10,8/14/17,8:52,NaN,6.82,8.32,10,7,5.71,48.6,NaN,NaN,16,NaN
NWT,GL4,2017,LAKE,11,8/14/17,8:53,NaN,6.79,8.24,9,6,5.61,47.7,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,12,8/14/17,8:55,NaN,6.69,8.21,9,6,5.63,47.8,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,13,8/14/17,8:57,NaN,6.61,8.11,10,7,5.59,47.4,NaN,NaN,NaN,NaN
NWT,GL4,2017,AIR,NaN,8/14/17,8:40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1123,"mostly cloudy, wind from W with gusts (~15 knots)"
NWT,GL1,2017,LAKE,0,8/17/17,8:07,3.21,7.76,10.33,26,19,5.42,48.4,NaN,5,630,NaN
NWT,GL1,2017,LAKE,1,8/17/17,8:09,NaN,7.75,10.33,26,19,5.41,48.3,NaN,NaN,450,NaN
NWT,GL1,2017,LAKE,2,8/17/17,8:10,NaN,7.77,10.34,27,19,5.39,48.2,NaN,NaN,400,NaN
NWT,GL1,2017,LAKE,3,8/17/17,8:11,2.1,7.78,10.33,26,19,5.35,47.8,NaN,NaN,350,NaN
NWT,GL1,2017,LAKE,4,8/17/17,8:12,NaN,7.8,10.31,26,19,5.3,47.4,NaN,NaN,260,NaN
NWT,GL1,2017,LAKE,5,8/17/17,8:13,NaN,7.8,10.31,26,19,5.33,47.5,NaN,NaN,150,NaN
NWT,GL1,2017,LAKE,6,8/17/17,8:14,3.23,7.79,10.3,26,19,5.37,47.9,NaN,NaN,65,NaN
NWT,GL1,2017,LAKE,7,8/17/17,8:16,NaN,7.48,10.27,27,20,5,44.8,NaN,NaN,0.01,NaN
NWT,GL1,2017,LAKE,8,8/17/17,8:17,NaN,7.08,10.24,36,26,3.37,30.5,NaN,NaN,NaN,NaN
NWT,GL1,2017,AIR,NaN,8/17/17,8:09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1400,"mostly sunny, wind from W (5-10 knots)"
NWT,GL4,2017,INLET,0,8/22/17,10:04,1.97,6.88,6.8,9,6,5.41,48.5,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,0,8/22/17,8:25,4.56,7.27,9.29,10,7,5.51,48.1,NaN,3.5,850,NaN
NWT,GL4,2017,OUTLET,0,8/22/17,11:27,3.38,7.54,7.54,10,7,5.77,52,NaN,NaN,NaN,NaN
NWT,GL4,2017,LAKE,1,8/22/17,8:27,NaN,7.3,9.28,10,7,5.45,47.7,NaN,NaN,770,NaN
NWT,GL4,2017,LAKE,2,8/22/17,8:29,NaN,7.32,9.28,10,7,5.43,47.3,NaN,NaN,440,NaN
NWT,GL4,2017,LAKE,3,8/22/17,8:31,4.15,7.34,9.26,10,7,5.42,47.2,NaN,NaN,330,NaN
