"LTER_site","local_site","year","date","time","pH","cond","ANC","acid","alkal","H+","NH4+","Ca++","Mg++","Na+","K+","Cl-","NO3-","SO4--","PO4---","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDeut","dD_sdev","D_excess","Trit","T_sdev","TOC","DOC","POC","comments"
"NWT","NAVAJO",2012,"2012-10-02","1015","6.35","19.8","42.92","NP","NP","0.45","0.74","89.99","18.14","56.1","6.54","4.17","61.93","63.85","0.82","79.53","171.95","173.70","-0.01","NP","60.22","NP","u","62.67","NP","0.31","NP","0.04","0.27","-12.97","0.06","-88.53","0.21","15.20","NP","NP","NP","0.44","NP",NA
"NWT","NAVAJO",2013,"2013-06-13","1200","6.28","13.25","28.28","NP","NP","0.52","14.53","60.76","12.23","13.89","6.8","5.22","38.21","29.25","0.69","18.44","108.74","101.65","0.03","NP","55.23","NP","2.50","52.73","NP","0.23","NP","0.00","0.23","-18.29","0.01","-130.22","0.05","16.09","NP","NP","NP","0.95","NP",NA
"NWT","NAVAJO",2013,"2013-06-20","1220","6.15","10.89","18.55","NP","NP","0.71","11.73","52.28","10.11","12.09","4.47","3.10","37.19","22.34","1.05","17.29","91.38","82.24","0.05","NP","48.48","NP","u","48.92","NP","0.46","NP","0.11","0.35","-19.24","0.01","-137.00","0.05","16.90","NP","NP","NP","0.61","NP",NA
"NWT","NAVAJO",2013,"2013-06-27","1130","5.99","8.77","13.48","NP","NP","1.02","6.26","41.24","8.05","11.15","3.81","2.59","29.92","17.07","1.03","16.35","71.53","64.10","0.05","NP","35.77","NP","u","36.18","NP","0.36","NP","0.02","0.34","-19.55","0.02","-139.54","0.04","16.90","NP","NP","NP","0.44","NP",NA
"NWT","NAVAJO",2013,"2013-07-04","1010","5.98","7.83","13.17","NP","NP","1.05","2.02","35.73","8.45","12.55","3.02","1.95","28.38","14.18","1.03","18.44","62.82","58.71","0.03","NP","31.13","NP","0.73","30.40","NP","0.39","NP","0.05","0.34","-19.60","0.01","-139.38","0.06","17.45","NP","NP","NP","0.31","NP",NA
"NWT","NAVAJO",2013,"2013-07-11","1025","6.09","6.99","15.11","NP","NP","0.81","1.34","31.08","6.52","13.75","2.32","1.66","25.00","12.49","1.08","19.11","55.82","55.34","0.00","NP","27.40","NP","1.07","26.34","NP","0.40","NP","0.04","0.36","-18.81","0.01","-133.85","0.04","16.65","NP","NP","NP","0.26","NP",NA
"NWT","NAVAJO",2013,"2013-07-18","1025","6.13","6.97","14.09","NP","NP","0.74","<0.38","31.37","6.27","12.99","2.39","1.44","23.56","13.10","1.03","20.29","53.76","53.21","0.01","NP","25.30","NP","1.74","23.56","NP","0.38","NP","0.04","0.34","-18.13","0.01","-129.44","0.08","15.63","NP","NP","NP","0.31","NP",NA
"NWT","NAVAJO",2013,"2013-07-25","1030","5.98","7.64","11.75","NP","NP","1.05","<0.38","32.82","6.71","14.4","2.47","1.41","27.26","13.99","1.09","21.98","57.45","55.49","0.02","NP","28.60","NP","1.35","27.26","NP","0.42","NP","0.05","0.36","-17.84","0.01","-128.08","0.10","14.67","NP","NP","NP","0.40","NP",NA
"NWT","NAVAJO",2013,"2013-08-01","1030","6.02","7.95","14.70","NP","NP","0.95","0.46","35.73","7.21","15.83","2.71","1.41","27.72","16.59","1.12","26.36","62.89","61.54","0.01","NP","29.23","NP","1.04","28.19","NP","0.39","NP","0.01","0.37","-17.40","0.04","-123.52","0.06","15.71","NP","NP","NP","0.38","NP",NA
"NWT","NAVAJO",2013,"2013-08-08","1025","6.11","9.22","23.08","NP","NP","0.78","<0.38","39.82","8.08","21.08","2.55","1.52","30.43","20.45","1.17","35.45","72.31","76.65","-0.03","NP","32.97","NP","2.53","30.43","NP","0.41","NP","0.02","0.39","-17.23","0.05","-121.20","0.40","16.60","NP","NP","NP","0.41","NP",NA
"NWT","NAVAJO",2013,"2013-08-15","1055","6.11","10.63","13.83","NP","NP","0.78","<0.38","48.05","9.45","21.17","2.95","1.69","37.92","25.23","1.11","36.12","82.39","79.78","0.02","NP","39.03","NP","1.12","37.92","NP","0.30","NP","EQCL","0.37","-16.08","0.03","-113.45","0.18","15.18","NP","NP","NP","0.30","NP",NA
"NWT","NAVAJO",2013,"2013-08-22","1005","6.06","8.97","16.13","NP","NP","0.87","0.47","41.54","8.34","20.62","3.8","1.61","34.29","20.80","1.03","33.5","75.64","73.85","0.01","NP","33.56","NP","u","34.75","NP","0.37","NP","0.03","0.34","-16.36","0.02","-116.41","0.11","14.47","NP","NP","NP","0.27","NP",NA
"NWT","NAVAJO",2013,"2013-08-29","1050","6.20","16.43","24.20","NP","NP","0.63","<0.38","73.68","13.68","26.96","4.56","2.79","54.74","36.00","0.99","46.26","119.51","118.72","0.00","NP","57.42","NP","2.68","54.74","NP","0.31","NP","u","0.33","-13.54","0.01","-92.73","0.03","15.58","NP","NP","NP","0.52","NP",NA
"NWT","NAVAJO",2013,"2013-09-05","1010","6.14","12.56","18.66","NP","NP","0.72","<0.38","60.50","10.84","28.78","3.26","2.43","47.08","31.75","0.68","45.63","104.10","100.59","0.02","NP","51.28","NP","4.20","47.08","NP","0.30","NP","0.08","0.23","-14.40","0.01","-100.64","0.11","14.53","NP","NP","NP","0.35","NP",NA
"NWT","NAVAJO",2013,"2013-09-19","0955","6.34","16.21","30.90","NP","NP","0.46","4.63","77.30","14.77","40.43","5.26","3.53","55.75","45.03","1.04","61.73","142.84","136.25","0.02","NP","56.61","NP","u","60.38","NP","0.35","NP","0.00","0.35","-13.52","0.02","-91.62","0.19","16.50","NP","NP","NP","0.49","NP",NA
"NWT","NAVAJO",2013,"2013-09-26","1050","6.48","19.24","44.70","NP","NP","0.33","1.48","86.60","16.99","50.34","6.49","3.98","55.11","56.55","1.11","79","162.22","161.44","0.00","NP","55.80","NP","u","56.59","NP","0.37","NP","0.01","0.37","-13.09","0.04","-88.80","0.04","15.90","NP","NP","NP","0.37","NP",NA
"NWT","NAVAJO",2014,"2014-06-19","1120","6.20","12.30","16.59","NP","NP","0.63","6.71","59.21","12.29","15.65","4.80","3.92","45.58","29.56","0.104","23.04","99.30","95.76","0.0182","NP","52.22","NP","u","52.29","NP","0.198","NP","0.163","0.035","-19.264","0.038","-139.111","0.271","15.00","NP","NP","NP","0.65","NP","DOC/TDN checked"
"NWT","NAVAJO",2014,"2014-07-10","1040","6.01","6.46","14.14","NP","NP","0.98","0.77","30.61","6.40","11.06","2.15","1.97","20.58","12.76","0.861","16.51","51.98","50.32","0.0162","NP","23.95","NP","2.60","21.35","NP","0.374","NP","0.087","0.287","-19.669","0.028","-142.263","0.094","15.09","NP","NP","NP","0.40","NP",""
"NWT","NAVAJO",2014,"2014-07-17","1050","6.08","6.35","15.05","NP","NP","0.83","1.53","30.27","6.27","11.67","2.33","1.86","21.19","12.39","0.931","18.00","52.91","51.42","0.0142","NP","26.22","NP","3.49","22.73","NP","0.339","NP","0.029","0.310","-19.191","0.057","-138.243","0.099","15.29","NP","NP","NP","0.43","NP",""
"NWT","NAVAJO",2014,"2014-08-07","1015","6.10","6.98","24.23","NP","NP","0.79","1.01","30.88","6.08","13.49","2.23","1.35","19.29","14.18","1.016","23.04","54.49","60.07","-0.0487","NP","20.68","NP","0.38","20.30","NP","0.448","NP","0.109","0.339","-18.297","0.023","-131.700","0.141","14.67","NP","NP","NP","0.22","NP",""
"NWT","NAVAJO",2014,"2014-08-14","1005","6.26","6.19","21.04","NP","NP","0.55","0.82","29.50","5.89","13.40","2.08","1.27","18.82","13.68","1.150","23.04","52.24","55.96","-0.0343","NP","21.28","NP","1.64","19.64","NP","0.535","NP","0.152","0.383","-18.262","0.051","-132.198","0.243","13.90","NP","NP","NP","0.35","NP","ANC checked"
"NWT","NAVAJO",2014,"2014-08-21","1020","6.06","6.79","16.17","NP","NP","0.87","0.44","28.31","5.99","14.10","3.98","1.27","20.40","15.01","1.255","24.67","53.70","54.11","-0.0038","NP","22.58","NP","1.73","20.84","NP","0.392","NP","0","0.418","-17.979","0.023","-129.824","0.043","14.00","NP","NP","NP","0.29","NP",""
"NWT","NAVAJO",2014,"2014-09-04","1015","6.27","9.67","19.98","NP","NP","0.54","<0.4","45.97","9.03","21.27","2.84","1.83","33.42","23.13","0.992","36.08","79.65","79.35","0.0019","NP","35.59","NP","2.17","33.42","NP","0.363","NP","0.032","0.331","-16.867","0.026","-120.466","0.080","14.47","NP","NP","NP","0.94","NP",""
"NWT","NAVAJO",2014,"2014-09-11","1005","6.34","12.40","24.91","NP","NP","0.46","0.63","59.77","12.04","27.57","4.25","2.45","41.22","32.27","0.821","49.12","104.71","101.68","0.0147","NP","43.47","NP","1.61","41.85","NP","0.328","NP","0.055","0.274","-15.931","0.011","-111.782","0.039","15.67","NP","NP","NP","0.35","NP",""
"NWT","NAVAJO",2014,"2014-09-18","1025","6.29","10.56","25.44","NP","NP","0.51","1.20","48.03","9.43","25.81","3.28","2.00","35.69","26.55","1.114","41.88","88.26","90.79","-0.0141","NP","38.72","NP","1.83","36.89","NP","0.431","NP","0.059","0.371","-16.548","0.024","-116.845","0.065","15.54","NP","NP","NP","0.30","NP","DOC/TDN checked"
"NWT","NAVAJO",2014,"2014-09-25","1010","6.28","10.54","24.36","NP","NP","0.52","0.54","48.37","9.10","24.81","3.19","2.06","34.85","26.92","0.894","41.88","86.53","89.09","-0.0145","NP","36.76","NP","1.37","35.39","NP","0.383","NP","0.085","0.298","NSS","NSS","NSS","NSS","NSS","NP","NP","NP","0.33","NP",""
"NWT","NAVAJO",2015,"2015-06-25","1125","5.94","7.97","15.04","NP","NP","1.15","3.24","38.13","7.70","12.42","3.88","2.82","26.05","15.43","1.22","21.04","66.51","60.56","0.047","NP","30.30","NP","1.02","29.28","NP","0.44","NP","0.03","0.41","-16.738","0.029","-118.932","0.193","NP","NP","NP","NP","0.70","NP",""
"NWT","NAVAJO",2015,"2015-07-09","1045","6.02","7.38","16.26","NP","NP","0.95","0.72","33.90","7.41","14.07","0.70","2","23.34","17.03","1.18","28.42","57.75","59.81","-0.018","NP","25.94","NP","1.88","24.06","NP","0.39","NP","EQCL","0.39","-16.057","0.035","-112.777","0.136","NP","NP","NP","NP","0.52","NP",""
"NWT","NAVAJO",2015,"2015-07-23","1300","5.98","5.67","15.73","NP","NP","1.05","2.72","25.78","5.10","11.85","2.06","1.3","16.03","10.74","1.37","18.64","48.56","45.17","0.036","NP","19.20","NP","0.44","18.75","NP","0.41","NP","EQCL","0.46","-17.484","0.034","-124.800","0.235","NP","NP","NP","NP","0.27","NP",""
"NWT","NAVAJO",2015,"2015-08-06","1055","6.00","5.91","12.50","NP","NP","1.00","4.35","26.20","5.21","13.62","2.06","1.27","18.48","12.49","1.39","22.41","52.44","46.13","0.064","NP","16.38","NP","EQCL","22.83","NP","0.54","NP","0.08","0.46","-17.217","0.022","-123.352","0.068","NP","NP","NP","NP","0.22","NP",""
"NWT","NAVAJO",2015,"2015-08-20","1015","6.12","7.32","16.20","NP","NP","0.76","<0.22","33.36","6.53","20.28","2.32","1.41","21.97","18.88","1.40","37.23","63.24","59.86","0.027","NP","22.02","NP","0.05","21.97","NP","0.50","NP","0.04","0.47","-16.572","0.044","-118.598","0.180","NP","NP","NP","NP","0.16","NP",""
"NWT","NAVAJO",2015,"2015-08-27","0942","6.01","6.94","13.77","NP","NP","0.98","0.99","31.37","6.22","25.92","1.98","1.38","22.53","14.59","1.50","28.02","67.46","53.78","0.113","NP","23.00","NP","u","23.52","NP","0.57","NP","0.07","0.50","-16.470","0.017","-118.030","0.189","NP","NP","NP","NP","0.16","NP",""
"NWT","NAVAJO",2015,"2015-09-10","1055","6.06","9.58","19.26","NP","NP","0.87","0.49","44.56","8.74","24.33","2.83","1.72","29.48","26.59","1.21","40.78","81.82","78.26","0.022","NP","5.80","NP","EQCL","29.97","NP","0.38","NP","EQCL","0.40","-15.237","0.003","-108.751","0.031","NP","NP","NP","NP","0.59","NP",""
"NWT","NAVAJO",2015,"2015-09-24","1000","6.17","10.34","21.42","NP","NP","0.68","0.08","46.57","9.55","28.89","3.78","2.45","31.56","27.75","1.38","43.55","89.55","84.57","0.029","NP","35.87","NP","4.23","31.64","NP","0.53","NP","0.07","0.46","-15.050","0.006","-107.741","0.010","NP","NP","NP","NP","0.39","NP",""
"NWT","NAVAJO",2015,"2015-10-08","1030","6.21","14.89","23.40","NP","NP","0.62","1.61","63.50","13.63","46.46","5.08","3.16","50.46","43.18","1.17","66.22","130.90","121.37","0.038","NP","51.24","NP","EQCL","52.07","NP","0.32","NP","EQCL","0.39","-14.496","0.019","-102.905","0.026","NP","NP","NP","NP","0.38","NP",""
